B6_Skin_dox-treated_1045
ENSMUSG00000000001	1078
ENSMUSG00000000003	0
ENSMUSG00000000028	118
ENSMUSG00000000031	18200
ENSMUSG00000000037	57
ENSMUSG00000000049	15
ENSMUSG00000000056	2880
ENSMUSG00000000058	1103
ENSMUSG00000000078	1902
ENSMUSG00000000085	880
ENSMUSG00000000088	6452
ENSMUSG00000000093	33
ENSMUSG00000000094	142
ENSMUSG00000000103	0
ENSMUSG00000000120	63
ENSMUSG00000000125	177
ENSMUSG00000000126	307
ENSMUSG00000000127	396
ENSMUSG00000000131	1716
ENSMUSG00000000134	460
ENSMUSG00000000142	348
ENSMUSG00000000148	231
ENSMUSG00000000149	805
ENSMUSG00000000154	47
ENSMUSG00000000157	0
ENSMUSG00000000159	0
ENSMUSG00000000167	14
ENSMUSG00000000168	3638
ENSMUSG00000000171	9440
ENSMUSG00000000182	1
ENSMUSG00000000183	132
ENSMUSG00000000184	1199
ENSMUSG00000000194	1194
ENSMUSG00000000197	43
ENSMUSG00000000202	0
ENSMUSG00000000204	218
ENSMUSG00000000214	59
ENSMUSG00000000215	0
ENSMUSG00000000216	13
ENSMUSG00000000223	471
ENSMUSG00000000244	41
ENSMUSG00000000247	107
ENSMUSG00000000248	18
ENSMUSG00000000253	4545
ENSMUSG00000000263	0
ENSMUSG00000000266	416
ENSMUSG00000000275	494
ENSMUSG00000000276	272
ENSMUSG00000000278	641
ENSMUSG00000000282	293
ENSMUSG00000000290	161
ENSMUSG00000000295	361
ENSMUSG00000000296	1314
ENSMUSG00000000301	42
ENSMUSG00000000303	879
ENSMUSG00000000305	71
ENSMUSG00000000308	428
ENSMUSG00000000317	125
ENSMUSG00000000318	476
ENSMUSG00000000320	190
ENSMUSG00000000325	599
ENSMUSG00000000326	1298
ENSMUSG00000000339	636
ENSMUSG00000000340	734
ENSMUSG00000000346	3184
ENSMUSG00000000355	717
ENSMUSG00000000359	45
ENSMUSG00000000365	4
ENSMUSG00000000374	1322
ENSMUSG00000000378	544
ENSMUSG00000000381	0
ENSMUSG00000000384	959
ENSMUSG00000000385	14
ENSMUSG00000000386	22
ENSMUSG00000000392	261
ENSMUSG00000000394	2
ENSMUSG00000000399	6699
ENSMUSG00000000402	27
ENSMUSG00000000409	24
ENSMUSG00000000411	0
ENSMUSG00000000416	140
ENSMUSG00000000420	1583
ENSMUSG00000000435	44
ENSMUSG00000000439	1409
ENSMUSG00000000440	115
ENSMUSG00000000441	4123
ENSMUSG00000000486	34
ENSMUSG00000000489	442
ENSMUSG00000000530	733
ENSMUSG00000000531	99
ENSMUSG00000000532	1264
ENSMUSG00000000538	3640
ENSMUSG00000000544	1
ENSMUSG00000000552	1407
ENSMUSG00000000555	550
ENSMUSG00000000560	5
ENSMUSG00000000561	460
ENSMUSG00000000562	19
ENSMUSG00000000563	8997
ENSMUSG00000000567	139
ENSMUSG00000000568	1016
ENSMUSG00000000579	0
ENSMUSG00000000581	1820
ENSMUSG00000000594	773
ENSMUSG00000000600	681
ENSMUSG00000000605	1933
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	25
ENSMUSG00000000628	11063
ENSMUSG00000000631	3150
ENSMUSG00000000632	2
ENSMUSG00000000673	15
ENSMUSG00000000682	138
ENSMUSG00000000686	20
ENSMUSG00000000690	82
ENSMUSG00000000693	239
ENSMUSG00000000701	0
ENSMUSG00000000706	1
ENSMUSG00000000708	1487
ENSMUSG00000000711	1193
ENSMUSG00000000724	0
ENSMUSG00000000730	4
ENSMUSG00000000731	1
ENSMUSG00000000732	260
ENSMUSG00000000738	1975
ENSMUSG00000000739	373
ENSMUSG00000000740	19
ENSMUSG00000000743	1647
ENSMUSG00000000751	2863
ENSMUSG00000000753	2124
ENSMUSG00000000759	615
ENSMUSG00000000766	0
ENSMUSG00000000776	246
ENSMUSG00000000782	62
ENSMUSG00000000787	3641
ENSMUSG00000000791	6
ENSMUSG00000000792	4
ENSMUSG00000000794	89
ENSMUSG00000000804	566
ENSMUSG00000000805	29
ENSMUSG00000000811	236
ENSMUSG00000000817	3
ENSMUSG00000000823	772
ENSMUSG00000000826	2171
