Kidney_4F_6539
ENSMUSG00000000001	4863
ENSMUSG00000000003	0
ENSMUSG00000000028	64
ENSMUSG00000000031	19
ENSMUSG00000000037	22
ENSMUSG00000000049	5
ENSMUSG00000000056	1788
ENSMUSG00000000058	2795
ENSMUSG00000000078	2236
ENSMUSG00000000085	939
ENSMUSG00000000088	5421
ENSMUSG00000000093	2066
ENSMUSG00000000094	2
ENSMUSG00000000103	0
ENSMUSG00000000120	56
ENSMUSG00000000125	0
ENSMUSG00000000126	105
ENSMUSG00000000127	445
ENSMUSG00000000131	2040
ENSMUSG00000000134	1082
ENSMUSG00000000142	145
ENSMUSG00000000148	642
ENSMUSG00000000149	4976
ENSMUSG00000000154	14160
ENSMUSG00000000157	0
ENSMUSG00000000159	2087
ENSMUSG00000000167	98
ENSMUSG00000000168	5886
ENSMUSG00000000171	11619
ENSMUSG00000000182	0
ENSMUSG00000000183	0
ENSMUSG00000000184	1160
ENSMUSG00000000194	2464
ENSMUSG00000000197	6
ENSMUSG00000000202	0
ENSMUSG00000000204	18
ENSMUSG00000000214	0
ENSMUSG00000000215	5
ENSMUSG00000000216	2575
ENSMUSG00000000223	1
ENSMUSG00000000244	38
ENSMUSG00000000247	1
ENSMUSG00000000248	2
ENSMUSG00000000253	1684
ENSMUSG00000000263	0
ENSMUSG00000000266	1444
ENSMUSG00000000275	3786
ENSMUSG00000000276	449
ENSMUSG00000000278	4105
ENSMUSG00000000282	1169
ENSMUSG00000000290	412
ENSMUSG00000000295	271
ENSMUSG00000000296	736
ENSMUSG00000000301	54
ENSMUSG00000000303	10571
ENSMUSG00000000305	96
ENSMUSG00000000308	2888
ENSMUSG00000000317	268
ENSMUSG00000000318	25
ENSMUSG00000000320	297
ENSMUSG00000000325	3062
ENSMUSG00000000326	4556
ENSMUSG00000000339	915
ENSMUSG00000000340	6015
ENSMUSG00000000346	6928
ENSMUSG00000000355	669
ENSMUSG00000000359	239
ENSMUSG00000000365	7
ENSMUSG00000000374	3751
ENSMUSG00000000378	733
ENSMUSG00000000381	0
ENSMUSG00000000384	1516
ENSMUSG00000000385	8314
ENSMUSG00000000386	57
ENSMUSG00000000392	18
ENSMUSG00000000394	0
ENSMUSG00000000399	7757
ENSMUSG00000000402	1210
ENSMUSG00000000409	87
ENSMUSG00000000411	1
ENSMUSG00000000416	1022
ENSMUSG00000000420	3583
ENSMUSG00000000435	0
ENSMUSG00000000439	997
ENSMUSG00000000440	364
ENSMUSG00000000441	3519
ENSMUSG00000000486	202
ENSMUSG00000000489	765
ENSMUSG00000000530	1205
ENSMUSG00000000531	231
ENSMUSG00000000532	2689
ENSMUSG00000000538	7006
ENSMUSG00000000544	18
ENSMUSG00000000552	239
ENSMUSG00000000555	462
ENSMUSG00000000560	0
ENSMUSG00000000561	524
ENSMUSG00000000562	8
ENSMUSG00000000563	8258
ENSMUSG00000000567	97
ENSMUSG00000000568	1931
ENSMUSG00000000579	1
ENSMUSG00000000581	1448
ENSMUSG00000000594	9404
ENSMUSG00000000600	1458
ENSMUSG00000000605	3901
